Start Date,End Date,Response ID,Are you a current SAA member?,How frequently would you estimate you have consulted the SAA Principles of Ethics in the past?,How have you used the SAA Principles of Ethics? Please check all that apply. - Selected Choice,How have you used the SAA Principles of Ethics? Please check all that apply. - Other - Text,"Have you consulted any other codes of ethics? If so, please specify which organization's and how you have used them.",Please feel free to elaborate on your answer here:,What do you see as being the primary ethical concerns in the field today?,"Principle 1: Stewardship

The archaeological record, that is, in situ archaeological material and sites, archaeological collections, records and reports, is irreplaceable. It is the responsibility of all archaeologists to work for the long-term conservation and protection of the archaeological record by practicing and promoting stewardship of the archaeological record. Stewards are both caretakers of and advocates for the archaeological record for the benefit of all people; as they investigate and interpret the record, they should use the specialized knowledge they gain to promote public understanding and support for its long-term preservation. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 2: Accountability

Responsible archaeological research, including all levels of professional activity, requires an acknowledgment of public accountability and a commitment to make every reasonable effort, in good faith, to consult actively with affected group(s), with the goal of establishing a working relationship that can be beneficial to all parties involved. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 3: Commercialization

The Society for American Archaeology has long recognized that the buying and selling of objects out of archaeological context is contributing to the destruction of the archaeological record on the American continents and around the world. The commercialization of archaeological objects - their use as commodities to be exploited for personal enjoyment or profit - results in the destruction of archaeological sites and of contextual information that is essential to understanding the archaeological record. Archaeologists should therefore carefully weigh the benefits to scholarship of a project against the costs of potentially enhancing the commercial value of archaeological objects. Whenever possible they should discourage, and should themselves avoid, activities that enhance the commercial value of archaeological objects, especially objects that are not curated in public institutions, or readily available for scientific study, public interpretation, and display.
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 4: Public Education and Outreach

Archaeologists should reach out to, and participate in cooperative efforts with others interested in the archaeological record with the aim of improving the preservation, protection, and interpretation of the record. In particular, archaeologists should undertake to: 1) enlist public support for the stewardship of the archaeological record; 2) explain and promote the use of archaeological methods and techniques in understanding human behavior and culture; and 3) communicate archaeological interpretations of the past. Many publics exist for archaeology including students and teachers; Native Americans and other ethnic, religious, and cultural groups who find in the archaeological record important aspects of their cultural heritage; lawmakers and government officials; reporters, journalists, and others involved in the media; and the general public. Archaeologists who are unable to undertake public education and outreach directly should encourage and support the efforts of others in these activities. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 5: Intellectual Property

Intellectual property, as contained in the knowledge and documents created through the study of archaeological resources, is part of the archaeological record. As such it should be treated in accord with the principles of stewardship rather than as a matter of personal possession. If there is a compelling reason, and no legal restrictions or strong countervailing interests, a researcher may have primary access to original materials and documents for a limited and reasonable time, after which these materials and documents must be made available to others. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 6: Public Reporting and Publication

Within a reasonable time, the knowledge archaeologists gain from investigation of the archaeological record must be presented in accessible form (through publication or other means) to as wide a range of interested publics as possible. The documents and materials on which publication and other forms of public reporting are based should be deposited in a suitable place for permanent safekeeping. An interest in preserving and protecting in situ archaeological sites must be taken in to account when publishing and distributing information about their nature and location. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 7: Records and Preservation

Archaeologists should work actively for the preservation of, and long term access to, archaeological collections, records, and reports. To this end, they should encourage colleagues, students, and others to make responsible use of collections, records, and reports in their research as one means of preserving the in situ archaeological record, and of increasing the care and attention given to that portion of the archaeological record which has been removed and incorporated into archaeological collections, records, and reports. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 8: Training and Resources

Given the destructive nature of most archaeological investigations, archaeologists must ensure that they have adequate training, experience, facilities, and other support necessary to conduct any program of research they initiate in a manner consistent with the foregoing principles and contemporary standards of professional practice. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 9: Safe Educational and Workplace Environments

Archaeologists in all work, educational, and other professional settings, including fieldwork and conferences, are responsible for training the next generation of archaeologists. Part of these responsibilities involves fostering a supportive and safe environment for students and trainees. This includes knowing the laws and policies of their home nation and institutional workplace that pertain to harassment and assault based upon sex, gender identity, sexual orientation, ethnicity, disability, national origin, religion, or marital status. SAA members will abide by these laws and ensure that the work and educational settings in which they have responsible roles as supervisors are conducted so as to avoid violations of these laws and act to maintain safe and respectful work and learning environments. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"As a whole, the SAA Principles of Ethics satisfactorily addresses the ethical situations archaeologists find themselves in today.",Please elaborate here:,"The SAA Principles of Ethics adequately addresses ethical concerns in the country in which I work, am a student, or teach.",Please elaborate here:,The SAA Principles of Ethics adequately addresses ethical concerns in sector in which I work.,Please elaborate here:,Are there additional ethical issues that should be addressed by the Principles?,Please elaborate here:,What should be the purpose of the SAA's ethical document?   Please drag and drop to rank the options below. - Establish best practices for the profession,What should be the purpose of the SAA's ethical document?   Please drag and drop to rank the options below. - Establish and enforce best practices for the profession,What should be the purpose of the SAA's ethical document?   Please drag and drop to rank the options below. - Establish expectations for the behavior of professionals,What should be the purpose of the SAA's ethical document?   Please drag and drop to rank the options below. - Demonstrate integrity of profession,What should be the purpose of the SAA's ethical document?   Please drag and drop to rank the options below. - For use in education and training,"What type of ethical document(s) do you feel would best serve the SAA membership? Please check all that apply.

	Aspirational Code: An aspirational code focuses on a set of shared values and ideals that encourage ethical behavior for members of the society or organization. The current SAA Principles of Archaeological Ethics are an aspirational code.
	Living Document: A living document is a set of ethical statements that can be continually updated (e.g. a blog) and provide a platform to actively respond to ethical situations and challenges. A living document usually accompanies a set statement on ethics. An example of a living document is the AAA Ethics Forum.

 If necessary:


	Separate Principles of Ethics and Standards of Practice or Performance: Two statements that address 1) ethical principles and 2) best practices for archaeology as separate documents.
	An ethical document that provides examples: An ethical statement or code that uses practical examples to illustrate its components.",Feel free to comment on these formats or suggest additional formats here:,Are you a member of the RPA?,How many years have you worked in/with archaeology?,What is your age?,What is your gender identity? - Selected Choice,What is your gender identity? - Prefer to self-describe: - Text,Do you consider yourself a member of the LGBTQIA+ community?,Please indicate your ethnicity: - Selected Choice,Please indicate your ethnicity: - Other (specify): - Text,Geographical area of origin:,Current place of residence:,Where do you do fieldwork/research? Please check all that apply.,What is your primary work setting? - Selected Choice,What is your primary work setting? - Other - Please Specify: - Text,"You have now reached the end of the survey.  From here, you can click on the ""next"" button below to submit your survey responses.  You can also use the ""previous"" button to go back and review and/or adjust your responses.

 
We are interested in hearing more about your perspectives on potential changes to the SAA Principles of Archaeological Ethics. If you would be willing to have a follow-up phone interview or email exchange, this link [Follow-up Contact Information] will open a separate survey form where you can fill in your contact information. The results of this survey will remain anonymous and will not be linked to your survey responses. You will still need to submit this survey using the ""next"" button below.",,,,
4/13/2020 20:05,4/13/2020 20:20,R_2q3izdt2zVHyBZp,Yes,Once or twice,For teaching or training purposes,,No,,"I don’t think these change much, although perceptions might:
(1) ensuring fair treatment of everyone involved in a project 
(2) ensuring that all project participants are made to feel emotionally safe and supported in the project environment 
(3) ensuring that there is a safe and supportive system for reporting any and all issues that might arise during the course of a project 
(4) investigating allegations of inappropriate behaviour (of any kind) immediately and fairly, with all involved parties given the chance to present their cases
(5) ensuring that anyone who has demonstrably exhibited unethical behaviour is removed from a project immediately, and issued further disciplinary measures as deemed appropriate ",Strongly Agree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Agree,,No opinion/Not sure,,1,3,2,4,5,I am satisfied with the format of the current Principles,,No,35,Age-54,Gender-86,,LGBTQIA+Comm-98,Ethnicity-17,,Geo-28,Residence-5,Northern America               ,Academic - 4-year institution with a graduate program,,,,,,
4/13/2020 21:01,4/13/2020 21:12,R_3DjQiCrFnXTSnUT,Yes,Once or twice,I have not used the Principles,,No,,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,No opinion/Not sure,,3,1,2,4,5,"An aspirational code,Separate Principles of Ethics and Standards of Practice",,Yes,50,Age-72,Gender-86,,LGBTQIA+Comm-98,Ethnicity-17,,Geo-28,Residence-5,Northern America               ,CRM - Cultural Resources Consulting Firm,,,,,,
4/13/2020 21:49,4/13/2020 22:00,R_1IfNOxUIfVQQLe0,Yes,Once or twice,For teaching or training purposes,,Yes,AAA - for teaching,Work with constituents - the relatively easy ones today are avocational archaeologists and Native Americans.  The more difficult ones are now collectors and pothunters.,Agree,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Neutral,"I imagine there are more principles that could be added in terms of working with other archaeologists, students, and non-archaeology constituents.",Neutral,,Neutral,,Yes,See previous answer,2,5,1,3,4,"I am satisfied with the format of the current Principles,An aspirational code,A living document,Separate Principles of Ethics and Standards of Practice,Ethical document(s) that provides examples,Ethical document(s) that more fully addresses concerns in my sector/region of work",,Yes,49,Age-98,Gender-85,,LGBTQIA+Comm-98,Ethnicity-17,,Geo-28,Residence-5,Northern America               ,Retired,,,,,,
4/13/2020 22:38,4/13/2020 22:46,R_1inyYZQ2S1U55Di,Yes,I have never consulted the Principles ,I have not used the Principles,,No,,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Agree,,No opinion/Not sure,,3,2,1,4,5,"I am satisfied with the format of the current Principles,A living document,Ethical document(s) that provides examples,Ethical document(s) that more fully addresses concerns in my sector/region of work",,No,6,Age-74,Gender-85,,LGBTQIA+Comm-19,Ethnicity-17,,Geo-28,Residence-5,Northern America               ,Government - Federal,,,,,,
4/13/2020 12:07,4/13/2020 22:47,R_yPEKAAHgdLaXVmh,Yes,Once or twice,"To refresh or gain personal knowledge of ethics,In working with the public or non-archaeologists,As a student in an archaeological class or field school",,Yes,University code of ethics,Gender and race based harassment and violence. Economic class and data/research accessibility. ,Agree,,Agree,,Agree,perhaps an acknowledgement of subsistence looting and what our role and responsibility is there towards to communities we work with and among so that folks don't feel they have to resort to this,Strongly Agree,,Agree,what is limited and reasonable?,Strongly Agree,,Agree,,Agree,,Strongly Disagree,"honestly... yikes.... 1)  This seems to imply that archaeologists need to behave with a certain standard of responsibility and behavior that is variable based on location. This is dangerous and a bit of a cop out? 2) Does something prevent the SAA from having a code of ethics by which members must behave specific to harassment and assault? 3)What if SAA members do not have responsible roles? This text seems to imply that would make one exempt. 

This is especially weak considering how poorly the SAA has acted in the past regarding identity based violence. ",Disagree,,Disagree,what of the role of joint projects and colleagues in other countries? How does an SAA member conduct themselves and what responsibility do they have towards those they are responsible for when a project partner does not abide by SAA principles? How do members have a responsibility to rectify the yucky past of our field? How do members have a responsibility to promote equality in the field?,Disagree,See previous,Yes,"YEs, see previous",5,2,1,3,4,"Separate Principles of Ethics and Standards of Practice,Ethical document(s) that provides examples,Ethical document(s) that more fully addresses concerns in my sector/region of work",,No,6,Age-75,Gender-85,,LGBTQIA+Comm-19,Ethnicity-77,,Geo-15,Residence-5,"Northern America               ,Western Asia                   ,Eastern Europe                 ,Southern Europe                ",Student,,,,,,
4/13/2020 22:43,4/13/2020 22:54,R_UaUNtHOsbOvb1Cx,Yes,Once or twice,To refresh or gain personal knowledge of ethics,,Yes,RPA,,Agree,,Agree,,Disagree,,Agree,,Disagree,,Neutral,,Agree,,Disagree,,Disagree,,Neutral,,Neutral,,Disagree,,No opinion/Not sure,,4,1,2,5,3,Separate Principles of Ethics and Standards of Practice,,Yes,20,Age-46,Gender-86,,LGBTQIA+Comm-98,Ethnicity-71,,Geo-28,Residence-5,Northern America               ,Government - Local,,,,,,
4/13/2020 22:50,4/13/2020 23:01,R_3MEfvI1wlETTita,Yes,Once or twice,For teaching or training purposes,,Yes,AAA (American Anthropological Association). Also used for teaching.,"Engagement with stakeholders, engagement with students, publication/sharing of information/data",Agree,,Strongly Agree,,Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,No opinion/Not sure,,4,3,1,5,2,"An aspirational code,A living document",,Yes,9,Age-75,Gender-85,,LGBTQIA+Comm-98,Ethnicity-17,,Geo-28,Residence-5,Northern America               ,Academic - 4-year institution with a graduate program,,,,,,
4/13/2020 22:51,4/13/2020 23:04,R_1rB0OwHV2xNmV22,Yes,Several times a year,"To refresh or gain personal knowledge of ethics,To write a report, article, or publication,For teaching or training purposes,In working with the public or non-archaeologists",,Yes,Register of Professional Archaeologists; American Anthropological Association; and Archaeological Institute of America. I have consulted these codes of ethics to see how they compare to the SAAs and for teaching purposes. I also consulted the AIA's before joining that organization.,Sharing credit for fieldwork and publication; treatment of women.,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,This message needs to be stated more strongly.,Agree,More emphasis needs to be placed on the timely manner and emphasis on a permanent location.,Agree,Stronger statement needed.,Strongly Agree,,Agree,Stronger statement needed.,Agree,,Agree,,Agree,,No,,2,3,1,4,5,"A living document,Separate Principles of Ethics and Standards of Practice",,Yes,36,Age-72,Gender-85,,LGBTQIA+Comm-98,Ethnicity-17,,Geo-15,Residence-5,Latin America and the Caribbean,Academic - Community College,,,,,,
4/13/2020 22:57,4/14/2020 0:06,R_1C9FMMdQ2cuqJIl,Yes,Occasionally ,"To address an ethical problem,To refresh or gain personal knowledge of ethics,To write a report, article, or publication,For teaching or training purposes",,Yes,I consulted codes of ethics of the AAA and ICOM for teaching my classes.,It is good and enough. But it is necessary to explain in detail for the students.,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Neutral,"The phrase ""contemporary standards of professional practice"" is not clear in its detail.",Neutral,It seems to me that this part is clarifying the ethics to protect students during training and practical experience. But it is also important to protect the teachers from the aggression of the students.,Neutral,,Neutral,It seems to me that the SAA Principles of Ethics are not sufficiently known in the country where I am working.,Neutral,I am not sure.,No opinion/Not sure,,3,2,4,1,5,"I am satisfied with the format of the current Principles,An aspirational code,Separate Principles of Ethics and Standards of Practice,Ethical document(s) that provides examples,Ethical document(s) that more fully addresses concerns in my sector/region of work",,No,26,Age-46,Gender-86,,LGBTQIA+Comm-98,Ethnicity-33,,Geo-67,Residence-98,Latin America and the Caribbean,Academic - 4-year institution without a graduate program,,,,,,
4/13/2020 18:29,4/14/2020 0:11,R_s5RbXCkITThFJ8B,Yes,Occasionally ,"To refresh or gain personal knowledge of ethics,For teaching or training purposes,In working with the public or non-archaeologists",,No,,"Navigating relationships with descendant communities, rights to digital data/data management, health and safety (including sexual harassment, etc)",Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Neutral,"Maybe there's more that should be added or clarified, but honestly I haven't been doing this long enough to say with confidence.",Neutral,,Neutral,,No opinion/Not sure,,1,2,3,5,4,"An aspirational code,A living document,Separate Principles of Ethics and Standards of Practice,Ethical document(s) that more fully addresses concerns in my sector/region of work",,No,10,Age-74,Gender-86,,LGBTQIA+Comm-98,Ethnicity-17,,Geo-28,Residence-5,Eastern Asia                   ,Student,,,,,,
4/14/2020 1:34,4/14/2020 2:20,R_1HccGOk3ozgWG8K,Yes,Once or twice,To address an ethical problem,,Yes,RPA's Code of Ethics and Standards of Conduct. I used them regularly as part of my work in the organization.,"Harassment of many kinds including sexual, verbal and physical. Increasing:

1. lack of integrity of professionals, 
2. sloppy fieldwork and reporting, 

Also increasingly coarser communication with one another which leads to less collegial interaction and, ultimately has the tendency to increase ethical dilemmas.    ",Disagree,,Disagree,"Archaeologists in the aggregate, tend to avoid dealing with outside groups, whether it be tribes or communities which could be affected by projects of which archaeology is a part. This doesn't mean that there are not very good and conscience archaeologists who regularly reach out to all parties, but this is still not the mainstream way of doing research and business.",Neutral,"I believe that most archaeologists are very cognizant of this and do their best to thwart such activities. However, in some instances archaeologists are often a small part of a much larger project and may not have the influence, and certainly the authority, to keep such activities from happening. I believe, however, that most archaeologists are ethical about this and try to do what they can to keep it from happening.",Agree,I think that there are many archaeologists in this country who are doing this and even more who promote it. ,Neutral,"I think that this principle is one of those in which archaeologists are of two minds. In general, most archaeologists will support it in theory. It is reasonable and, certainly, commendable to allow access to others after a reasonable time has passed. In reality, there are many reasons that an archaeologist would be reluctant to share data that they have spent, perhaps, years collecting and, for whatever reason, has not been able to finish analysis and reporting. This is a very difficult principle to have a black and white position on.",Neutral,"This is another rather difficult principle, but I am sure that most, if not all, archaeologists would support it. Many, many roadblocks may occur to keep a project from reaching this ideal. There is usually not enough money to thoroughly analyze and report on a project, there are not always sufficient outlets where it may be published, and depositing of both data and artifact collections are among the most contentious issues facing our field. As a Corps of Engineers report many years ago reported for California alone, 40% of artifact collections from CRM projects were held by private contractors because there was no place else for them to go, either due to lack of money and/or institution where they could be curated.  ",Agree,"I believe that this is an essential principle to be encouraged and I think that archaeologists are getting better at it, though many academic institutions need to do better. Doing original fieldwork for a dissertation should not always be the only way to get a doctoral degree. In the bigger picture, it is essential that this kind of thing happen more and more rapidly to sustain the Federal Government's belief that what archaeologists do on, particularly CRM project, are in the public's best interest. There have been investigations into the use and value of collections and the amount of public money spent to curate and store them. If archaeologists do not make better use of these collections to provide the public with interesting and useful understanding of our past, we may soon find the public money for our work disappear. ",Agree,"In general, I believe that the archaeological community is doing a reasonable job with this. It can always be better, but overall is ok.",Neutral,"I believe that this has been a failing of the archaeological profession for some time, but the national attention on this over the last few years and, in particularly, the attention on it by the SAA, SHA, and RPA has truly begun to change this for the better. ",Agree,"Certainly if archaeologists followed all of the principles faithfully, this would be a different world. I do believe that, overall, we have a profession that is increasingly aware and increasingly moving toward better alignment with these principles. With such a diverse country and world and such a widely diverse profession, it is probably not even possible to determine whether archaeological professionals, as a whole, are addressing the principles satisfactorily. Nevertheless, from my viewpoint, I think we are moving in that direction and not slowly. ",Agree,,Agree,I work in the CRM field and I believe that archaeologists are getting better at aligning their professional behavior and work with these principles. I believe that the increasingly larger number of RPA members has helped that as well.,,,1,5,3,2,4,I am satisfied with the format of the current Principles,,Yes,50,Age-98,Gender-86,,LGBTQIA+Comm-98,Ethnicity-17,,Geo-28,Residence-5,Northern America               ,Retired,,,,,,
4/14/2020 4:19,4/14/2020 4:28,R_2tmwUp2NQYoPqvi,Yes,I have never consulted the Principles ,I have not used the Principles,,Yes,"UK' IfA (as a UK-based archaeologist), as well as several ethics principles related to either human remains or development-led archaeology (CRM)",CRM,Agree,,Agree,,Agree,,Neutral,"whilst understandable from a US perspective, the sentence ""Native Americans and other"" could easily be replaced by ""any...""",Agree,"Nice clause but without any precise indication of time, totally useless. Or refer to time as specified by local legal framework",Agree,same remark as before,Agree,,Agree,,Agree,,Neutral,nice document but too neutral to be actively effective I am afraid,Disagree,very usa specific,Agree,,No,,,,,,,Separate Principles of Ethics and Standards of Practice,Explicit link to corresponding legal frameworks as means of implementation,No,23,Age-46,Gender-86,,LGBTQIA+Comm-98,Ethnicity-17,,Geo-35,Residence-74,"Eastern Europe                 ,Western Europe                 ",Academic - Community College,,,,,,
4/14/2020 6:28,4/14/2020 7:27,R_1hNlNa3PnCcKVT8,Yes,Several times a year,"To write a report, article, or publication",,No,,"Balancing traditional archaeological needs/methods with those of local communities, including descendant communities, private landowners & artifact collectors, and the general public.",Disagree,"A clause should be added to the effect that stewardship best practices take into account the needs of local communities, including those of descendant populations, landowners, and those who legally collect artifacts.",Neutral,"Although this should not be necessary, many archaeologists do not recognize that there is (or should be) an ""all"" before ""affected groups"" in this principle. Best practices require recognizing, attending to, and mediating among the needs of ALL affected groups, including but not limited to descendant communities, landowners, and legally compliant artifact collectors.",Strongly Disagree,"Here especially the principle should emphasize the need to balance the needs and desires of local communities, including descendant communities, landowners, and legally compliant artifact collectors.

Archaeologists must recognize, and codes of ethics must reflect that archaeological ethics are not the only ones that matter.  Best practice requires recognition of and mediation among all local communities impacted by the work we do; not just the ones an individual archaeologist happens to prioritize.",Strongly Disagree,"This principle, like most of the others, should explicitly state the need for archaeologists to recognize that they must mediate among the sometimes-conflicting needs of all the publics listed and others. 

In addition, we need to add ""legally compliant private artifact collectors"" to the list of publics enshrined in this principle. By not adding it, SAA enables archaeologists who adversely impact the archaeological record by refusing to engage in the very public education that could stop the collecting we would prefer did not happen in the first place.  ",Strongly Disagree,"We must recognize that descendant communities, although traditionally disenfranchised, have inherent rights to their own intellectual property, and that archaeologists operating ethically will respect those rights.",Disagree,"Here again, we should explicitly state that interested publics include but are not limited to descendant communities, landowners, legally compliant private artifact collectors, and the general public. We need to enshrine this in this principle because archaeologists are terrible about attending to the dissemination of data to all interested publics, perhaps because they refuse to recognize that they do not get to cherry-pick which publics to prioritize.",Disagree,"We need to do the field and record a service and add the modifiers ""museum and legally acquired private"" before the word ""collections"" in this principles.  Some currently hurt the collective archaeological record by failing to record data from collections in private hands, simply because it is in private hands.",Neutral,"Because this is a rampant problem, it would be useful to explicitly state the training should encompass both the archaeological realm but also that of human interaction. If archaeologists are pursuing best practices, they are engaging local communities, and doing that requires a skill set many archaeologists lack.",Agree,,Strongly Disagree,"As the chair of the task force that conducted the research that led to SAAs adoption of the ""SAA Statement on Collaboration with Responsible and Responsive Stewards of the Past (2018),"" I urge that we enshrine the principles expressed there in our statement of ethical principles.  This could be done by adding a principle or by strategically adding key words and phrases to existing principles.  If we were to add a principle, it should be something to the effect that best archaeological practice not only allows but requires archaeologists to recognize and mediate among ALL publics impacted by their work, not just those that they personally prioritize.  Impacted publics explicitly include descendant communities, landowners, legally compliant artifact collectors, and the general public.  ",Strongly Disagree,See my response to the previous question.,Strongly Disagree,See my response to the question before this one.,Yes,Please see my response to the third question back.,1,5,2,4,3,An aspirational code,"It seems to me that the principles should either be aspirational or they should be presented together with a ""back document"" outlining best practices.  In the latter case, the back document would be the living document that could be updated as needed.  

I tend to think for SAA, with its astonishing breadth of practitioners, sectors, geographic regions, and impacted publics, that a single aspirational document that codifies our core beliefs will be the most useful.  I think that the current principles have actually stood up quite well to a lot of time, and that working with them to reflect what seems in hind sight to be problematic rather than reinventing the wheel makes the most sense.  I suspect that if we DO reinvent the wheel, in another 20 or 30 years we'll find more wrong with the new approach than is wrong with the current principles in 2020.",Yes,30,Age-54,Gender-85,,LGBTQIA+Comm-98,Ethnicity-17,,Geo-28,Residence-5,Northern America               ,Academic - 4-year institution with a graduate program,,,,,,
4/14/2020 8:00,4/14/2020 8:13,R_1GxiT3YC5S9ayD9,Yes,Occasionally ,"To address an ethical problem,To refresh or gain personal knowledge of ethics,For teaching or training purposes,As a student in an archaeological class or field school",,Yes,RPA,"Exploitation of power dynamics - bullying, sexual harassment, not sharing data",Agree,,Disagree,"Should be ""archaeological research"" without the ""responsible"" - activities without accountability is not representative of archaeology at all, not just responsible archaeology. I think ""acknowledgment"" is not useful, since a practitioner can acknowledge a need and still not follow through.",Disagree,"Should add statement that buying and selling also contributes to disproportionately commodifying cultural heritage, including sacred objects, from disenfranchised and indigenous groups.",Agree,,Disagree,There should be a statement that failure to allow reasonable access to colleagues and others can have a detrimental effect on the archaeological record.,Agree,,Agree,,Agree,,Disagree,"""fostering a supportive and safe environment for students, trainees, employees, and colleagues"" It's very important that this is not framed only as a student issue.

Also, what if an archaeologist is working somewhere with no protections, or limited protections? There should be a set standard for how archaeologists are expected to behave. It's a matter of good practice based upon anthropological data and relying only on the local laws is a cop out. We all know regions with gray areas and law laws are a haven for predators and poor practices.",Neutral,"I agree, but SAA should be intertwined more fully with RPA. RPA already has a grievance process, and being sanctioned via RPA should include getting booted from member orgs like SAA. SAA should sign on tot he RPA grievance process.",Neutral,,Neutral,,Yes,"specifically, sexual harassment and bullying",2,4,3,1,5,Separate Principles of Ethics and Standards of Practice,,Yes,14,Age-74,Gender-85,,LGBTQIA+Comm-19,Ethnicity-17,,Geo-28,Residence-5,Northern America               ,CRM - Environmental or Engineering Consulting Firm,,,,,,
4/14/2020 9:09,4/14/2020 9:35,R_C8NnV0SJRnprzyh,Yes,Several times a year,"To write a report, article, or publication,For teaching or training purposes,In working with the public or non-archaeologists",,Yes,"I study how the discipline can make field learning safer and more inclusive for students. As such, I have reviewed SAA's RPA's SHA's, SEAC's, and MAC's ethic statements. I have cited these ethics in publications and often refer to ethical statements when teaching undergraduate students. ","Professionalism in the field. We cannot continue to be a field of study predominately composed of white people. The way we treat each other in the field impacts who is and isn't compelled to pursue archaeological research as a career. We need to let go of these attitudes of ""if you can't cut it in the field, get out of the discipline"" or ""what happens in the field stays in the field."" Neither of these approaches to research should be concerned appropriate. These approaches EXCLUDE certain groups of people from archaeology and hurts our profession. ",Strongly Agree,,Neutral,"Examples of ""affected groups"" should be explicit, not sub-text.",Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,"In many cases, there is no way for people to make their data accessible. If you leave the field and have data, but cannot make that data freely available without spending personal time and money, does that make you unethical or does that highlight an issue with the field? Though we would like to think we can make data available through publications, this is not always the case. We need to establish better means by which archaeologists can make data freely available. ",Strongly Agree,,Strongly Agree,,Disagree,"I think we need to highlight the role of inclusive environments in the second sentence. Also, the word professionalism is not in this statement. It is important that those in power model professional behavior. ",Agree,,Agree,,Agree,,Yes,We need to highlight the importance of inclusivity in field work. ,1,3,2,4,5,Separate Principles of Ethics and Standards of Practice,,Yes,17,Age-74,Gender-85,,LGBTQIA+Comm-98,Ethnicity-17,,Geo-28,Residence-5,Northern America               ,Academic - 4-year institution with a graduate program,,,,,,
4/14/2020 9:22,4/14/2020 9:40,R_2czmT6h7nVfOMEl,Yes,Once or twice,"To refresh or gain personal knowledge of ethics,To write a report, article, or publication",,Yes,"AAM and ICOM

To inform the drafting of a human remains policy for my institution.","Truth

Accountability ",Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,I’d like to see a bit more emphasis on the role archaeology plays in generating knowledge (truth).,Agree,,Agree,,No opinion/Not sure,,1,5,4,2,3,"An aspirational code,Separate Principles of Ethics and Standards of Practice,Ethical document(s) that provides examples",,No,30,Age-54,Gender-86,,LGBTQIA+Comm-98,Ethnicity-17,,Geo-35,Residence-5,"Northern Africa                ,Latin America and the Caribbean,Western Asia                   ,Eastern Europe                 ,Northern Europe                ,Southern Europe                ,Western Europe                 ",Other - Please Specify:,Independent Research ,,,,,
4/14/2020 9:35,4/14/2020 9:44,R_2dAflWveaUxbBL1,Yes,Several times a year,For teaching or training purposes,,Yes,"ROPA, WAC, AAM, AIA
For teaching and training purposes.","Indigenous community relations
Gender equity",Agree,,Agree,,Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Strongly Agree,,Disagree,,Disagree,,Disagree,,Disagree,,Yes,"Indigenous relations and human rights
Gender equity and harassment",3,5,2,1,4,"A living document,Separate Principles of Ethics and Standards of Practice,Ethical document(s) that provides examples,Ethical document(s) that more fully addresses concerns in my sector/region of work",,No,26,Age-54,Gender-85,,LGBTQIA+Comm-98,Ethnicity-17,,Geo-28,Residence-5,Northern America               ,Academic - 4-year institution with a graduate program,,,,,,
