Start Date,End Date,Response ID,Are you a current SAA member?,How frequently would you estimate you have consulted the SAA Principles of Ethics in the past?,How have you used the SAA Principles of Ethics? Please check all that apply. - Selected Choice,How have you used the SAA Principles of Ethics? Please check all that apply. - Other - Text,"Have you consulted any other codes of ethics? If so, please specify which organization's and how you have used them.",Please feel free to elaborate on your answer here:,What do you see as being the primary ethical concerns in the field today?,"Principle 1: Stewardship

The archaeological record, that is, in situ archaeological material and sites, archaeological collections, records and reports, is irreplaceable. It is the responsibility of all archaeologists to work for the long-term conservation and protection of the archaeological record by practicing and promoting stewardship of the archaeological record. Stewards are both caretakers of and advocates for the archaeological record for the benefit of all people; as they investigate and interpret the record, they should use the specialized knowledge they gain to promote public understanding and support for its long-term preservation. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 2: Accountability

Responsible archaeological research, including all levels of professional activity, requires an acknowledgment of public accountability and a commitment to make every reasonable effort, in good faith, to consult actively with affected group(s), with the goal of establishing a working relationship that can be beneficial to all parties involved. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 3: Commercialization

The Society for American Archaeology has long recognized that the buying and selling of objects out of archaeological context is contributing to the destruction of the archaeological record on the American continents and around the world. The commercialization of archaeological objects - their use as commodities to be exploited for personal enjoyment or profit - results in the destruction of archaeological sites and of contextual information that is essential to understanding the archaeological record. Archaeologists should therefore carefully weigh the benefits to scholarship of a project against the costs of potentially enhancing the commercial value of archaeological objects. Whenever possible they should discourage, and should themselves avoid, activities that enhance the commercial value of archaeological objects, especially objects that are not curated in public institutions, or readily available for scientific study, public interpretation, and display.
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 4: Public Education and Outreach

Archaeologists should reach out to, and participate in cooperative efforts with others interested in the archaeological record with the aim of improving the preservation, protection, and interpretation of the record. In particular, archaeologists should undertake to: 1) enlist public support for the stewardship of the archaeological record; 2) explain and promote the use of archaeological methods and techniques in understanding human behavior and culture; and 3) communicate archaeological interpretations of the past. Many publics exist for archaeology including students and teachers; Native Americans and other ethnic, religious, and cultural groups who find in the archaeological record important aspects of their cultural heritage; lawmakers and government officials; reporters, journalists, and others involved in the media; and the general public. Archaeologists who are unable to undertake public education and outreach directly should encourage and support the efforts of others in these activities. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 5: Intellectual Property

Intellectual property, as contained in the knowledge and documents created through the study of archaeological resources, is part of the archaeological record. As such it should be treated in accord with the principles of stewardship rather than as a matter of personal possession. If there is a compelling reason, and no legal restrictions or strong countervailing interests, a researcher may have primary access to original materials and documents for a limited and reasonable time, after which these materials and documents must be made available to others. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 6: Public Reporting and Publication

Within a reasonable time, the knowledge archaeologists gain from investigation of the archaeological record must be presented in accessible form (through publication or other means) to as wide a range of interested publics as possible. The documents and materials on which publication and other forms of public reporting are based should be deposited in a suitable place for permanent safekeeping. An interest in preserving and protecting in situ archaeological sites must be taken in to account when publishing and distributing information about their nature and location. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 7: Records and Preservation

Archaeologists should work actively for the preservation of, and long term access to, archaeological collections, records, and reports. To this end, they should encourage colleagues, students, and others to make responsible use of collections, records, and reports in their research as one means of preserving the in situ archaeological record, and of increasing the care and attention given to that portion of the archaeological record which has been removed and incorporated into archaeological collections, records, and reports. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 8: Training and Resources

Given the destructive nature of most archaeological investigations, archaeologists must ensure that they have adequate training, experience, facilities, and other support necessary to conduct any program of research they initiate in a manner consistent with the foregoing principles and contemporary standards of professional practice. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 9: Safe Educational and Workplace Environments

Archaeologists in all work, educational, and other professional settings, including fieldwork and conferences, are responsible for training the next generation of archaeologists. Part of these responsibilities involves fostering a supportive and safe environment for students and trainees. This includes knowing the laws and policies of their home nation and institutional workplace that pertain to harassment and assault based upon sex, gender identity, sexual orientation, ethnicity, disability, national origin, religion, or marital status. SAA members will abide by these laws and ensure that the work and educational settings in which they have responsible roles as supervisors are conducted so as to avoid violations of these laws and act to maintain safe and respectful work and learning environments. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"As a whole, the SAA Principles of Ethics satisfactorily addresses the ethical situations archaeologists find themselves in today.",Please elaborate here:,"The SAA Principles of Ethics adequately addresses ethical concerns in the country in which I work, am a student, or teach.",Please elaborate here:,The SAA Principles of Ethics adequately addresses ethical concerns in sector in which I work.,Please elaborate here:,Are there additional ethical issues that should be addressed by the Principles?,Please elaborate here:,What should be the purpose of the SAA's ethical document?   Please drag and drop to rank the options below. - Establish best practices for the profession,What should be the purpose of the SAA's ethical document?   Please drag and drop to rank the options below. - Establish and enforce best practices for the profession,What should be the purpose of the SAA's ethical document?   Please drag and drop to rank the options below. - Establish expectations for the behavior of professionals,What should be the purpose of the SAA's ethical document?   Please drag and drop to rank the options below. - Demonstrate integrity of profession,What should be the purpose of the SAA's ethical document?   Please drag and drop to rank the options below. - For use in education and training,"What type of ethical document(s) do you feel would best serve the SAA membership? Please check all that apply.

	Aspirational Code: An aspirational code focuses on a set of shared values and ideals that encourage ethical behavior for members of the society or organization. The current SAA Principles of Archaeological Ethics are an aspirational code.
	Living Document: A living document is a set of ethical statements that can be continually updated (e.g. a blog) and provide a platform to actively respond to ethical situations and challenges. A living document usually accompanies a set statement on ethics. An example of a living document is the AAA Ethics Forum.

 If necessary:


	Separate Principles of Ethics and Standards of Practice or Performance: Two statements that address 1) ethical principles and 2) best practices for archaeology as separate documents.
	An ethical document that provides examples: An ethical statement or code that uses practical examples to illustrate its components.",Feel free to comment on these formats or suggest additional formats here:,Are you a member of the RPA?,,,,,,,,,,,,,
4/21/20 18:56,4/21/20 19:12,R_1d0J5St7ep1jGiS,Yes,About once a year,In working with the public or non-archaeologists,,Yes,RPA and standards/guidelines from local SHPOs,"For compliance work, lack of support from SHPO particularly is a recommendation of more work is provided to a client. Produces a feeling of uncertainty on how to address a resource when client can say SHPO disagrees with you..",Strongly Agree,,Strongly Agree,Clients rare do.,Strongly Agree,,Strongly Agree,,Strongly Agree,Along with providing full disclosure of who the original research or collector of the data is.,Strongly Agree,Confidentially of site locations for the public must be maintained,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,No,,1,5,2,3,4,"An aspirational code,A living document,Separate Principles of Ethics and Standards of Practice,Ethical document(s) that more fully addresses concerns in my sector/region of work",,Yes,,,,,,,,,,,,,
4/21/20 20:29,4/21/20 20:48,R_DTabEP3pczYR30J,Yes,I have never consulted the Principles ,"To address an ethical problem,To refresh or gain personal knowledge of ethics,For teaching or training purposes",,Yes,"AIA, AAA and Fieldschools.
In order to write and revise code of ethics.","Harassment and bullying.
Adjunct teaching - employment conditions.
Conservation/land and legal protections.
Open access to data and publications.
Artifact trade/looting/ site destruction.",Agree,,Agree,,Agree,,Agree,,Agree,It would be nice if there were real repositories for open access.,Agree,,Agree,Once again - it would be good to work towards facilities - or procedures that made this more than aspirational.,Neutral,It might be useful to add that training should also be part of our obligation to the next generation. (ie that we DO training of others).,Disagree,"I understand why this is written this way... but it makes for real ambiguity in the field with multiple different nationalities in play.
This piece is important - but would add some basic language about what everyone should be held to.",Agree,"Could be stronger and more proactive. 
Most of what is needed is beyond the principles.... and more about the infrastructure and organization needed to operationalize.",Neutral,,Neutral,,No opinion/Not sure,,2,3,1,4,5,Separate Principles of Ethics and Standards of Practice,Logistically I think it is easier to manage/ update 2 different documents - particularly the standards of practice - which likely change faster than the ethical principles....,No,,,,,,,,,,,,,
4/14/20 22:36,4/14/20 22:37,R_w0553nzkNhotNRv,Yes,I have never consulted the Principles ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/20 1:52,4/22/20 3:54,R_12g7nZwQO8kPoxB,,,As a student in an archaeological class or field school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/20 4:45,4/15/20 4:45,R_1LzmIOqYFYjjRoX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/20 8:28,4/15/20 8:30,R_2tDPCw3IYRrM132,No. I'm a former member.,Once or twice,As a student in an archaeological class or field school,,Yes,,,Agree,,Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/20 9:29,4/22/20 9:42,R_ZrF4ttTv5Li62vn,Yes,Once or twice,To address an ethical problem,,Yes,"AIA and RPA codes of ethics / ethical guidelines. 
Mainly for the purpose of convincing a colleague to disengage with lab-based analyses of artifacts of questionable provenance (i.e. ""validating / authentication"" of objects that may have been part of antiquities black market trade).","1) Codes of conduct in working with descendant Indigenous communities. This needs attention and improvement.
2) Advocacy and support for job security in academia. Too many PhDs, too few jobs. Adjunctification. What is the society doing to address this?
",Agree,,Agree,,Agree,,Agree,,Neutral,This gets complicated in circumstances of traditional ecological knowledge that is transferred from descendant communities. I don't see any acknowledgement of that issue in this description.,Agree,,Agree,,Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Yes,"More details on working with descendant communities are needed. Intellectual property, ethics, consultation. ",4,1,2,3,5,"A living document,Separate Principles of Ethics and Standards of Practice,Ethical document(s) that provides examples,Ethical document(s) that more fully addresses concerns in my sector/region of work",,No,,,,,,,,,,,,,
4/17/20 5:59,4/22/20 10:14,R_1pYxWEOOBRqDizq,No. I'm a former member.,I have never consulted the Principles ,I have not used the Principles,,Yes,I had to check the Ethical guidelines for peer reviewers by COPE once to check if I should do a certain review. https://publicationethics.org/resources/guidelines-new/cope-ethical-guidelines-peer-reviewers,#NAME?,Agree,,Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Agree,,Agree,,Agree,,No opinion/Not sure,,2,1,3,4,5,"A living document,Ethical document(s) that provides examples",,No,,,,,,,,,,,,,
4/15/20 11:28,4/15/20 11:29,R_12eRI9D7afYxq6M,No. Never a member.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/20 11:29,4/15/20 11:30,R_1IgRMCSGMnZbcjv,Yes,Once or twice,I have not used the Principles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/20 12:01,4/15/20 12:07,R_2dA5T6J1PQOuf1w,Yes,Once or twice,"To address an ethical problem,In working with the public or non-archaeologists",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/20 12:31,4/15/20 12:33,R_VXdgQwhK2339Zip,No. Never a member.,Occasionally ,"To refresh or gain personal knowledge of ethics,To write a report, article, or publication,As a student in an archaeological class or field school",,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/20 12:33,4/15/20 12:37,R_3NBUfbgu8jg7w4S,No. Never a member.,Once or twice,"To refresh or gain personal knowledge of ethics,For teaching or training purposes,As a student in an archaeological class or field school",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/20 12:42,4/15/20 12:43,R_8wgIZ9b6tyomYjn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/20 13:14,4/15/20 13:15,R_2AEXSMFK5iDXQxr,No. Never a member.,I have never consulted the Principles ,I have not used the Principles,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/20 14:12,4/22/20 14:22,R_1JDVi5KljM4C9lF,Yes,Several times a year,"To address an ethical problem,To refresh or gain personal knowledge of ethics,For teaching or training purposes,In working with the public or non-archaeologists",,Yes,AAA and RPA,Stewardship and public engagement,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,No opinion/Not sure,,1,5,2,3,4,"I am satisfied with the format of the current Principles,An aspirational code",,Yes,,,,,,,,,,,,,
4/15/20 14:23,4/15/20 14:26,R_wLQhrUeJlT3y9u9,No. I'm a former member.,Occasionally ,For teaching or training purposes,,Yes,"CIfA and sundry other national professional codes
International CAA conference code
Digital professional codes
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/20 14:27,4/15/20 14:30,R_2CkLOLtWRDLtmPt,No. Never a member.,I have never consulted the Principles ,I have not used the Principles,,No,,,Agree,,Strongly Agree,,Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/20 14:41,4/15/20 14:44,R_xot9Ai5TOrbCs3D,Yes,About once a year,For teaching or training purposes,,Yes,"American Anthropological Association
Canadian Archaeological Association
World Archaeological Congress",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/20 15:10,4/15/20 15:11,R_2OGwZ21B6mMAt1H,Yes,I have never consulted the Principles ,I have not used the Principles,,Yes,RPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/20 15:23,4/15/20 15:24,R_3sjJbWqve4XcD2l,No. Never a member.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/20 16:05,4/15/20 16:06,R_3J9LePigkAjBWE6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/20 16:55,4/15/20 16:57,R_2y0YXHQCwyw8DOw,Yes,About once a year,"To address an ethical problem,To write a report, article, or publication",,Yes,"RPA, SHA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/20 15:04,4/22/20 17:08,R_1oqiEzWQaHUW5aW,Yes,Once or twice,I have not used the Principles,,Yes,RPA.,"Sexism, sexual harassment/assault, discrimination, stealing data, unethical publication and research and processes.",Strongly Agree,,Strongly Agree,I know of several instances where this is not happening - intentionally - and I'm curious to learn if there is a mechanism to report this type of unethical behavior? ,Strongly Agree,,Strongly Agree,,Strongly Agree,"I wish that we did not have to all embargo our dissertations and theses...in a perfect world, no one would try to poach or publish your data without your doing it first! We wouldn't have to hide this research (which could inform other research) simply because of that fear. ",Strongly Agree,,Strongly Agree,,Strongly Agree,"I am constantly challenging my direct managers to hire only SOI qualified archaeologists, or students who are becoming SOI qualified archaeologists. There seems to be a financial incentive, and poor oversight among regulators, to allow non-qualified archaeological 'staff' to conduct and produce products/research. ",Strongly Agree,,Strongly Agree,"I do however wish that the SAAs had a stronger ethical policy against slander and inappropriate comments/behavior, etc. from one archaeologist to another - whether it be because of professional disagreements, career choices, or much more. That is a painful component of being an archaeologist which I find uncomfortable and upsetting. ",Strongly Agree,,Agree,,No opinion/Not sure,,4,1,2,3,5,"A living document,Separate Principles of Ethics and Standards of Practice,Ethical document(s) that provides examples",,Yes,,,,,,,,,,,,,
4/15/20 17:29,4/15/20 17:31,R_3NP2waftgZXEJFZ,No. Never a member.,I have never consulted the Principles ,I have not used the Principles,,Yes,Institutional ones to consult for sample treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/20 18:11,4/15/20 18:13,R_2zCpY3Y3XwCHkr4,,,,,,,,,,,,,,,,,,,,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/20 18:19,4/15/20 18:21,R_3mjbMK74nQNI3qF,Yes,Once or twice,For teaching or training purposes,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/20 18:42,4/22/20 19:35,R_pGIKv6a6onR4yn7,Yes,Once or twice,In working with the public or non-archaeologists,,Yes,other state professional and avocational organizations,"in my state, the definition of professional supervision of avocationals and guidelines for metal detecting",Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,No opinion/Not sure,,1,4,2,5,3,I am satisfied with the format of the current Principles,,No,,,,,,,,,,,,,
4/15/20 21:15,4/15/20 21:15,R_3sLxUeKS3njMJSp,Yes,Occasionally ,"To address an ethical problem,To refresh or gain personal knowledge of ethics,As a student in an archaeological class or field school",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/20 20:44,4/15/20 21:23,R_agRIzksOG3jN4U9,Yes,Several times a year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/20 8:32,4/15/20 22:44,R_32M9JR0rAUhvidF,Yes,Occasionally ,"To refresh or gain personal knowledge of ethics,To write a report, article, or publication,For teaching or training purposes",,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/20 2:08,4/16/20 2:13,R_1UoTSjo3G6dq5Wh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/20 3:46,4/16/20 6:31,R_2Vm3TASjHOztIiB,No. Never a member.,I have never consulted the Principles ,I have not used the Principles,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/20 14:15,4/16/20 9:52,R_1rB5gHDJxwlVl9P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/20 12:39,4/16/20 12:40,R_A7BnfYMNcjL6ENj,No. I'm a former member.,Once or twice,"To write a report, article, or publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/20 12:43,4/16/20 12:44,R_4Ofl8xq8ZaJHffr,Yes,I have never consulted the Principles ,I have not used the Principles,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/20 12:49,4/16/20 12:51,R_0H42gwAENmrMmTn,Yes,I have never consulted the Principles ,I have not used the Principles,,Yes,With our own federal agency ethics,Valuing of indigenous peoples' knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/20 13:07,4/16/20 13:13,R_31SJmFaz1C9r7ym,Yes,Occasionally ,"For teaching or training purposes,Other",to evaluate the SAA standards in relation to other ethic codes,Yes,"Register of Professional Archaeologists
Society of Historical Archaeology
Archaeological Institute of America

I wanted to see the various standards archaeologists were required to be held to across various codes.  Also wanted to see what all should be considered in an ethical code.","sexual harrassment
intellectual property
accessibility
local communities",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/20 13:30,4/16/20 13:31,R_265U3htiADAoO9S,Yes,Occasionally ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/20 13:23,4/16/20 14:23,R_bOEqkFXUSR75Oet,No. Never a member.,I have never consulted the Principles ,I have not used the Principles,,Yes,"Institute Field Archaeology
Canadian Archaeology Association
British Columbia Professional Archaeology Asn","Public access to archaeology survey and study results
Public recognition of importance of archaeology",Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/20 14:28,4/23/20 14:50,R_3MLJtCyKpGqhSss,No. I'm a former member.,Occasionally ,"To address an ethical problem,To refresh or gain personal knowledge of ethics,To write a report, article, or publication",,Yes,"I have consulted several groups' ethics including SEAC, SHA, SAA, and several state organizations in working on revisions for my state organization. (Which also means I've looked at those!)","Discrimination of various sorts (racial, gender, etc), lack of basic civil discourse, concerns with staff treatment and work policies at private firms, Tribal relationships",Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Neutral,"Not all places have laws that discourage discrimination. I would even argue we're seeing these policies erode in several states. Until local, state and federal laws protect all peoples, I would not rely on these to serve as the guideline of your ethical code.",Agree,,Agree,,Agree,,No opinion/Not sure,,2,5,1,3,4,"An aspirational code,A living document,Separate Principles of Ethics and Standards of Practice",I don't see how a professional organization like SAA can ever serve as an enforcer of ethical behaviors as something like the BAR does for lawyers or a medical license would for doctors. But I do believe in these as guidelines and principals to hold ourselves and the field as a whole accountable.,No,,,,,,,,,,,,,
4/20/20 11:46,4/23/20 14:58,R_2TGBhNER0yEekYM,Yes,Occasionally ,As a student in an archaeological class or field school,,Yes,Society for Historical Archaeology,"At this point, gender-related issues, sexual harassment, etc. are critical, as witnessed by the SAA's completely inept handling of them for a long while. I'm glad to see this is changing, at least in terms of a PR perspective, but it's a bit little too late in many ways.",Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,There is a major difference between a code of ethics and actually putting things into practice. Maybe now that the additional language about sexual harassment is in here SAA will bother to take it at least semi-seriously.,Strongly Agree,,Strongly Agree,,No opinion/Not sure,"As an organization, SAA has managed to put its foot in its mouth in many ways over the past several years, and from a PR and social media perspective it has demonstrated itself to be tone deaf at best, malicious at worst. The problem here isn't what is written in the Principles, but the attitudes of people in positions of power within the organization. I am hopeful that the newer people in leadership positions can help shift some of these issues, but the constant across all this is not the elected positions but rather the organization itself.",,,,,,"An aspirational code,A living document,Separate Principles of Ethics and Standards of Practice",,No,,,,,,,,,,,,,
4/16/20 11:05,4/16/20 16:45,R_2rwNGG00TdID6D5,No. I'm a former member.,Occasionally ,"To refresh or gain personal knowledge of ethics,For teaching or training purposes",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/20 17:05,4/16/20 17:14,R_2eRlWhPRtGh1V7p,Yes,Occasionally ,"To refresh or gain personal knowledge of ethics,For teaching or training purposes",,Yes,"Society for Historical Archaeology, Midwest Archaeological Conference, RPA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/20 17:24,4/16/20 17:26,R_3PcoTlEdLQKLsbT,No. Never a member.,I have never consulted the Principles ,I have not used the Principles,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/20 17:26,4/23/20 17:40,R_2wAeDUgIwGHS0dn,No. I'm a former member.,Several times a year,"To refresh or gain personal knowledge of ethics,To write a report, article, or publication,For teaching or training purposes",,No,,"Redress of the sexual harassment problem within the discipline at large and how the professional organization handles incidents.
Addressing the curation crisis.
Increasing diversity within the field at all levels.
Disincentivizing researchers from continuing to practice colonial forms of knowledge production when working in the global South.",Neutral,"In general the sentiment expressed in this principle is fine, but it doesn't address the question of who stewards ought to be and to whom they are accountable other than ""all people."" As we know, claims that the archaeological record is the heritage of humanity at large have been mobilized to prevent the return of objects to their countries of origin (e.g., the Elgin marbles). The principle as it is written now gives cover for this and I would rather see that it didn't.",Strongly Agree,"This one could be strengthened even more. Consultation is not enough - see Colwell and Ferguson - affected groups and descendant communities should be involved at all stages of the research, and it would be good to see this acknowledged.",Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,"Again, this principle could be strengthened even. Clearly this principle is needed, but not enough has changed since it was adopted recently.",Agree,"On the whole it's good, but could use some greater emphases in select areas (see previous comments)",Agree,,Neutral,"It would be good to see something about ethical conduct when collaborating with heritage professionals from other countries, especially when steep gradients of power and prestige exist between the partners to an international joint project",Yes,,2,1,3,5,4,"Separate Principles of Ethics and Standards of Practice,Ethical document(s) that provides examples",,No,,,,,,,,,,,,,
4/16/20 18:45,4/16/20 18:47,R_QbId39jkzmBTgHL,No. I'm a former member.,I have never consulted the Principles ,I have not used the Principles,,Yes,"American Alliance of Museums, RPA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/20 19:16,4/23/20 19:39,R_2EucwxohZT0kOtg,Yes,About once a year,"To refresh or gain personal knowledge of ethics,To write a report, article, or publication,For teaching or training purposes",,No,,I see the primary ethical concern is professional/avocational interaction.,Strongly Agree,,Strongly Agree,,Neutral,"The problem with the description is that, if taken literally, it would undermine virtually any archaeological report with artifact descriptions as professional archaeological reports are often used to ""enhance the commercial value of archaeological objects."" Projectile point descriptions in archaeological reports are a prime example. ",Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Agree,,No opinion/Not sure,,3,4,1,2,5,"An aspirational code,A living document,Ethical document(s) that provides examples",,No,,,,,,,,,,,,,
4/23/20 20:39,4/23/20 20:52,R_9yqNJ4wh3O0YuZj,Yes,Several times a year,"To address an ethical problem,To write a report, article, or publication,For teaching or training purposes,Referred to it while renewing my SAA membership,In working with the public or non-archaeologists,As a student in an archaeological class or field school",,Yes,AAA and literally every other scientific organization that is run by anyone with half a brain cell,"Supporting survivors, minorities, and those who have been systemically victimized by the SAA and the archaeological elite",Strongly Disagree,Morally compromised people cannot be adequate stewards of cultural heritage.,Strongly Disagree,Public accountability can exist only when professional organizations are capable of representing the interests of the field and the public. ,Agree,,Strongly Disagree,"The fact that the SAA targeted Native American women in 2019, this seems a little rich",Strongly Disagree,How much abuse exists in terms of knowledge creation and giving credit where it's due? Charlatans.,Strongly Disagree,You literally have zero interest in public engagement at SAA meetings. You're more interested in making money from the conferences rather than the democratization of knowledge.,Strongly Disagree,"Once more, reports are only as good as the moral character of those who write them. ",Strongly Disagree,Does this include groping women in the field?,Strongly Disagree,HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA *deep breath* HAHAHAHAHAHAHAA,Strongly Disagree,I literally cannot believe you guys are this tone deaf. Good job.,Strongly Disagree,Jesus fucking Christ,Strongly Disagree,Not even close,Yes,"I am not going to summarize the events of the last year to tell you exactly what you need to do. Also, PRACTICE is more important than ""principle""
",4,2,3,1,5,"Separate Principles of Ethics and Standards of Practice,Ethical document(s) that provides examples,Ethical document(s) that more fully addresses concerns in my sector/region of work",,Yes,,,,,,,,,,,,,
